,order_details_id,order_id,pizza_id,quantity
750,751,330,ckn_alfredo_m,1.0
751,752,330,classic_dlx_m,1.0
752,753,330,classic_dlx_s,1.0
753,754,330,five_cheese_l,1.0
754,755,330,four_cheese_l,1.0
755,756,330,hawaiian_l,1.0
756,757,330,pep_msh_pep_l,1.0
757,758,330,peppr_salami_s,1.0
758,759,330,peppr_salami_s,1.0
759,760,330,spicy_ital_l,1.0
760,761,330,spicy_ital_m,1.0
761,762,330,spinach_fet_l,1.0
762,763,330,the_greek_m,1.0
763,764,331,prsc_argla_m,1.0
764,765,332,sicilian_m,1.0
765,766,332,southw_ckn_l,1.0
766,767,332,thai_ckn_m,1.0
767,768,333,ckn_alfredo_m,1.0
768,769,334,calabrese_l,1.0
769,770,334,pepperoni_m,1.0
770,771,334,southw_ckn_m,1.0
771,772,334,thai_ckn_l,1.0
772,773,335,mediterraneo_l,1.0
773,774,336,prsc_argla_l,1.0
774,775,337,hawaiian_l,1.0
775,776,337,pepperoni_l,1.0
776,777,338,mexicana_l,1.0
777,778,338,mexicana_l,1.0
778,779,338,the_greek_xl,1.0
779,780,339,spicy_ital_m,1.0
780,781,340,spicy_ital_m,1.0
781,782,341,bbq_ckn_m,1.0
782,783,341,pepperoni_s,1.0
783,784,342,sicilian_l,1.0
784,785,342,southw_ckn_l,1.0
785,786,343,southw_ckn_l,1.0
786,787,343,four_cheese_m,1.0
787,788,344,ital_cpcllo_m,1.0
788,789,345,peppr_salami_s,1.0
789,790,345,spinach_fet_s,1.0
790,791,346,green_garden_s,1.0
791,792,346,hawaiian_s,1.0
792,793,346,hawaiian_s,1.0
793,794,346,napolitana_s,1.0
794,795,347,spinach_fet_l,1.0
795,796,347,thai_ckn_l,1.0
796,797,347,veggie_veg_m,1.0
797,798,348,classic_dlx_m,1.0
798,799,348,thai_ckn_l,1.0
799,800,348,thai_ckn_s,1.0
800,801,349,pepperoni_l,1.0
801,802,350,classic_dlx_l,1.0
802,803,350,pepperoni_m,1.0
803,804,350,spicy_ital_s,1.0
804,805,351,big_meat_s,1.0
805,806,351,hawaiian_m,1.0
806,807,352,big_meat_s,1.0
807,808,352,ital_cpcllo_l,1.0
808,809,353,bbq_ckn_l,1.0
809,810,353,cali_ckn_l,1.0
810,811,353,prsc_argla_s,1.0
811,812,354,green_garden_s,1.0
812,813,354,green_garden_s,1.0
813,814,355,ckn_alfredo_m,1.0
814,815,355,ital_supr_m,1.0
815,816,356,ckn_alfredo_m,1.0
816,817,357,cali_ckn_l,1.0
817,818,357,southw_ckn_s,1.0
818,819,357,spinach_fet_s,1.0
819,820,358,ital_supr_m,1.0
820,821,359,green_garden_m,1.0
821,822,359,thai_ckn_l,1.0
822,823,360,bbq_ckn_l,1.0
823,824,360,green_garden_s,1.0
824,825,360,hawaiian_s,1.0
825,826,361,big_meat_s,2.0
826,827,361,ital_cpcllo_s,1.0
827,828,362,bbq_ckn_m,1.0
828,829,362,mexicana_l,1.0
829,830,363,mediterraneo_l,1.0
830,831,363,mexicana_l,1.0
831,832,364,ital_supr_m,1.0
832,833,364,the_greek_xl,1.0
833,834,365,four_cheese_m,1.0
834,835,365,mediterraneo_l,1.0
835,836,365,pepperoni_m,1.0
836,837,366,ital_cpcllo_l,1.0
837,838,367,hawaiian_l,1.0
838,839,367,spinach_fet_m,1.0
839,840,368,spin_pesto_m,1.0
840,841,368,thai_ckn_l,1.0
841,842,369,spinach_fet_m,1.0
842,843,370,four_cheese_l,1.0
843,844,370,hawaiian_s,1.0
844,845,371,pepperoni_m,1.0
845,846,372,spinach_fet_s,1.0
846,847,373,spinach_fet_s,1.0
847,848,373,classic_dlx_m,1.0
848,849,373,classic_dlx_m,1.0
849,850,374,big_meat_s,1.0
850,851,374,ckn_alfredo_m,1.0
851,852,374,peppr_salami_s,1.0
852,853,375,mexicana_m,1.0
853,854,376,the_greek_xl,1.0
854,855,376,the_greek_xl,1.0
855,856,377,hawaiian_m,1.0
856,857,377,thai_ckn_l,1.0
857,858,378,ital_veggie_s,1.0
858,859,379,thai_ckn_l,1.0
859,860,380,calabrese_m,1.0
860,861,380,cali_ckn_m,1.0
861,862,381,southw_ckn_m,1.0
862,863,382,thai_ckn_s,1.0
863,864,382,veggie_veg_m,1.0
864,865,383,veggie_veg_m,1.0
865,866,384,hawaiian_s,1.0
866,867,384,ital_cpcllo_m,1.0
867,868,384,mediterraneo_m,1.0
868,869,384,mediterraneo_m,1.0
869,870,385,veggie_veg_l,1.0
870,871,386,ital_veggie_s,1.0
871,872,386,ital_veggie_s,1.0
872,873,386,thai_ckn_m,1.0
873,874,387,bbq_ckn_s,1.0
874,875,387,big_meat_s,1.0
875,876,387,ckn_pesto_m,1.0
876,877,387,ckn_pesto_m,1.0
877,878,387,ckn_pesto_m,1.0
878,879,387,spicy_ital_l,1.0
879,880,387,spinach_fet_s,1.0
880,881,388,bbq_ckn_s,1.0
881,882,388,ckn_alfredo_m,1.0
882,883,388,mediterraneo_m,1.0
883,884,388,veggie_veg_s,1.0
884,885,389,spin_pesto_l,1.0
885,886,390,pep_msh_pep_l,1.0
886,887,391,the_greek_m,1.0
887,888,392,big_meat_s,1.0
888,889,392,calabrese_s,1.0
889,890,392,cali_ckn_l,1.0
890,891,392,pepperoni_s,2.0
891,892,392,prsc_argla_l,2.0
892,893,392,sicilian_l,1.0
893,894,392,soppressata_l,1.0
894,895,392,soppressata_l,1.0
895,896,393,green_garden_s,1.0
896,897,393,hawaiian_l,1.0
897,898,394,big_meat_s,1.0
898,899,394,ckn_pesto_s,1.0
899,900,394,ckn_pesto_s,1.0
900,901,394,hawaiian_s,1.0
901,902,394,pep_msh_pep_l,1.0
902,903,394,pepperoni_m,3.0
903,904,394,pepperoni_s,1.0
904,905,394,sicilian_l,1.0
905,906,394,spicy_ital_l,1.0
906,907,394,spin_pesto_s,1.0
907,908,394,thai_ckn_l,1.0
908,909,394,veggie_veg_s,1.0
909,910,395,napolitana_m,1.0
910,911,396,spinach_fet_s,1.0
911,912,397,five_cheese_l,2.0
912,913,397,hawaiian_l,1.0
913,914,397,pepperoni_m,1.0
914,915,398,pepperoni_s,1.0
915,916,399,bbq_ckn_m,1.0
916,917,399,bbq_ckn_m,1.0
917,918,399,four_cheese_m,1.0
918,919,399,the_greek_m,1.0
919,920,400,pepperoni_m,1.0
920,921,400,thai_ckn_l,1.0
921,922,401,veggie_veg_m,1.0
922,923,402,four_cheese_l,1.0
923,924,402,ital_supr_m,1.0
924,925,403,bbq_ckn_s,1.0
925,926,403,classic_dlx_l,1.0
926,927,403,prsc_argla_s,1.0
927,928,404,ckn_pesto_l,1.0
928,929,405,sicilian_l,1.0
929,930,406,ckn_alfredo_m,1.0
930,931,406,classic_dlx_m,1.0
931,932,406,ital_veggie_s,1.0
932,933,407,cali_ckn_m,1.0
933,934,407,classic_dlx_l,1.0
934,935,407,classic_dlx_l,1.0
935,936,408,classic_dlx_l,1.0
936,937,408,classic_dlx_l,1.0
937,938,409,pepperoni_l,1.0
938,939,410,big_meat_s,2.0
939,940,410,mediterraneo_m,2.0
940,941,410,the_greek_xl,1.0
941,942,411,ital_supr_m,1.0
942,943,411,southw_ckn_l,1.0
943,944,412,brie_carre_s,1.0
944,945,412,spinach_supr_m,1.0
945,946,413,spinach_supr_m,1.0
946,947,414,classic_dlx_s,1.0
947,948,414,five_cheese_l,1.0
948,949,414,ital_supr_m,1.0
949,950,415,cali_ckn_s,1.0
950,951,416,spinach_fet_l,1.0
951,952,417,pepperoni_s,1.0
952,953,418,ckn_pesto_m,1.0
953,954,418,ckn_pesto_m,1.0
954,955,419,bbq_ckn_l,1.0
955,956,419,hawaiian_l,1.0
956,957,419,hawaiian_l,1.0
957,958,419,veggie_veg_s,1.0
958,959,420,five_cheese_l,1.0
959,960,420,pep_msh_pep_s,1.0
960,961,421,bbq_ckn_l,1.0
961,962,421,calabrese_l,1.0
962,963,421,ckn_pesto_s,1.0
963,964,422,four_cheese_l,1.0
964,965,422,ital_supr_m,1.0
965,966,422,ital_supr_m,1.0
966,967,423,ital_supr_l,1.0
967,968,423,sicilian_s,1.0
968,969,424,pepperoni_m,1.0
969,970,425,soppressata_m,1.0
970,971,426,classic_dlx_m,1.0
971,972,426,sicilian_s,1.0
972,973,426,sicilian_s,1.0
973,974,427,spinach_fet_l,1.0
974,975,428,calabrese_l,1.0
975,976,428,ital_cpcllo_s,1.0
976,977,429,spicy_ital_m,1.0
977,978,430,green_garden_m,1.0
978,979,430,green_garden_m,1.0
979,980,431,big_meat_s,1.0
980,981,431,ckn_alfredo_s,1.0
981,982,431,ckn_alfredo_s,1.0
982,983,431,hawaiian_l,1.0
983,984,432,ital_cpcllo_s,1.0
984,985,432,ital_cpcllo_s,1.0
985,986,432,veggie_veg_s,1.0
986,987,433,spicy_ital_l,1.0
987,988,434,napolitana_m,1.0
988,989,434,spicy_ital_l,1.0
989,990,434,veggie_veg_l,1.0
990,991,435,classic_dlx_m,1.0
991,992,435,pep_msh_pep_m,1.0
992,993,435,spinach_supr_s,1.0
993,994,436,classic_dlx_l,1.0
994,995,436,classic_dlx_l,1.0
995,996,436,pep_msh_pep_s,1.0
996,997,436,peppr_salami_s,1.0
997,998,437,bbq_ckn_m,1.0
998,999,438,veggie_veg_m,1.0
999,1000,439,veggie_veg_m,1.0
1000,1001,439,pepperoni_m,1.0
1001,1002,439,the_greek_s,1.0
1002,1003,440,the_greek_s,1.0
1003,1004,440,ckn_alfredo_m,1.0
1004,1005,440,five_cheese_l,1.0
1005,1006,440,five_cheese_l,1.0
1006,1007,440,four_cheese_m,1.0
1007,1008,440,green_garden_l,1.0
1008,1009,440,green_garden_m,1.0
1009,1010,440,hawaiian_l,1.0
1010,1011,440,ital_veggie_l,1.0
1011,1012,440,pepperoni_l,1.0
1012,1013,440,spicy_ital_l,1.0
1013,1014,440,spinach_fet_s,1.0
1014,1015,440,thai_ckn_l,1.0
1015,1016,440,veggie_veg_m,1.0
1016,1017,441,spicy_ital_l,1.0
1017,1018,441,thai_ckn_l,1.0
1018,1019,442,peppr_salami_l,1.0
1019,1020,443,big_meat_s,1.0
1020,1021,443,big_meat_s,2.0
1021,1022,443,four_cheese_l,1.0
1022,1023,443,ital_cpcllo_m,1.0
1023,1024,443,ital_veggie_m,1.0
1024,1025,443,mexicana_l,1.0
1025,1026,443,mexicana_l,1.0
1026,1027,443,sicilian_l,1.0
1027,1028,443,sicilian_m,1.0
1028,1029,443,southw_ckn_m,1.0
1029,1030,443,spicy_ital_l,1.0
1030,1031,443,spicy_ital_s,1.0
1031,1032,443,spicy_ital_s,1.0
1032,1033,443,spicy_ital_s,1.0
1033,1034,444,four_cheese_m,1.0
1034,1035,445,hawaiian_l,1.0
1035,1036,446,big_meat_s,1.0
1036,1037,446,ital_veggie_m,1.0
1037,1038,446,sicilian_l,1.0
1038,1039,447,five_cheese_l,1.0
1039,1040,448,hawaiian_s,1.0
1040,1041,448,pep_msh_pep_m,1.0
1041,1042,448,sicilian_m,1.0
1042,1043,449,thai_ckn_l,1.0
1043,1044,450,big_meat_s,1.0
1044,1045,451,five_cheese_l,1.0
1045,1046,451,ital_cpcllo_m,1.0
1046,1047,451,southw_ckn_l,1.0
1047,1048,452,bbq_ckn_m,1.0
1048,1049,452,big_meat_s,1.0
1049,1050,452,sicilian_m,1.0
1050,1051,453,cali_ckn_s,1.0
1051,1052,453,cali_ckn_s,1.0
1052,1053,453,sicilian_m,1.0
1053,1054,453,sicilian_m,1.0
1054,1055,454,sicilian_m,1.0
1055,1056,455,ital_supr_l,1.0
1056,1057,456,spinach_fet_l,1.0
1057,1058,457,cali_ckn_l,1.0
1058,1059,457,ckn_alfredo_m,1.0
1059,1060,457,classic_dlx_m,1.0
1060,1061,458,prsc_argla_m,1.0
1061,1062,458,spinach_supr_m,1.0
1062,1063,458,the_greek_s,1.0
1063,1064,459,the_greek_s,1.0
1064,1065,460,green_garden_s,1.0
1065,1066,460,ital_supr_m,1.0
1066,1067,461,cali_ckn_m,1.0
1067,1068,461,cali_ckn_m,1.0
1068,1069,462,spinach_fet_s,1.0
1069,1070,463,bbq_ckn_l,1.0
1070,1071,463,prsc_argla_m,1.0
1071,1072,464,bbq_ckn_l,1.0
1072,1073,464,calabrese_m,1.0
1073,1074,465,napolitana_s,1.0
1074,1075,466,spinach_fet_l,1.0
1075,1076,466,the_greek_xl,1.0
1076,1077,467,prsc_argla_s,1.0
1077,1078,468,four_cheese_l,1.0
1078,1079,468,pepperoni_l,1.0
1079,1080,469,bbq_ckn_m,1.0
1080,1081,469,sicilian_s,1.0
1081,1082,470,sicilian_s,1.0
1082,1083,471,ital_veggie_s,1.0
1083,1084,472,ital_veggie_s,1.0
1084,1085,472,ital_veggie_m,1.0
1085,1086,473,hawaiian_l,1.0
1086,1087,473,prsc_argla_m,1.0
1087,1088,473,southw_ckn_m,1.0
1088,1089,474,green_garden_s,1.0
1089,1090,474,pepperoni_s,1.0
1090,1091,475,big_meat_s,1.0
1091,1092,475,thai_ckn_l,1.0
1092,1093,476,pepperoni_m,1.0
1093,1094,476,prsc_argla_l,1.0
1094,1095,476,veggie_veg_m,1.0
1095,1096,477,green_garden_m,1.0
1096,1097,477,mexicana_m,1.0
1097,1098,478,calabrese_m,1.0
1098,1099,478,ckn_alfredo_m,1.0
1099,1100,479,five_cheese_l,1.0
1100,1101,479,ital_cpcllo_l,2.0
1101,1102,480,pepperoni_m,1.0
1102,1103,481,pepperoni_s,1.0
1103,1104,481,spinach_fet_s,1.0
1104,1105,482,green_garden_l,1.0
1105,1106,482,ital_supr_m,1.0
1106,1107,482,spicy_ital_s,1.0
1107,1108,483,bbq_ckn_l,1.0
1108,1109,483,napolitana_s,1.0
1109,1110,483,pep_msh_pep_s,1.0
1110,1111,483,spicy_ital_m,1.0
1111,1112,484,four_cheese_l,1.0
1112,1113,484,mexicana_l,1.0
1113,1114,485,cali_ckn_m,1.0
1114,1115,486,spinach_supr_s,1.0
1115,1116,487,hawaiian_s,1.0
1116,1117,487,sicilian_l,1.0
1117,1118,487,spinach_fet_l,1.0
1118,1119,488,veggie_veg_m,1.0
1119,1120,489,peppr_salami_l,1.0
1120,1121,490,big_meat_s,1.0
1121,1122,490,classic_dlx_m,1.0
1122,1123,490,napolitana_m,1.0
1123,1124,491,napolitana_s,1.0
1124,1125,491,pepperoni_l,1.0
1125,1126,491,peppr_salami_l,1.0
1126,1127,491,prsc_argla_m,1.0
1127,1128,492,ckn_pesto_l,1.0
1128,1129,492,sicilian_m,1.0
1129,1130,492,spinach_fet_m,1.0
1130,1131,493,ital_supr_l,1.0
1131,1132,494,five_cheese_l,1.0
1132,1133,494,four_cheese_l,1.0
1133,1134,494,mexicana_l,1.0
1134,1135,494,southw_ckn_l,1.0
1135,1136,495,ital_supr_m,1.0
1136,1137,495,sicilian_l,1.0
1137,1138,496,sicilian_l,1.0
1138,1139,496,soppressata_s,1.0
1139,1140,497,veggie_veg_s,1.0
1140,1141,498,ital_supr_m,1.0
1141,1142,499,calabrese_s,1.0
1142,1143,499,four_cheese_l,1.0
1143,1144,499,mexicana_m,1.0
1144,1145,499,pep_msh_pep_m,1.0
1145,1146,500,pep_msh_pep_m,1.0
1146,1147,501,pep_msh_pep_m,1.0
1147,1148,501,hawaiian_s,1.0
1148,1149,501,southw_ckn_l,1.0
1149,1150,502,ital_veggie_m,1.0
1150,1151,503,pepperoni_l,1.0
1151,1152,503,sicilian_m,1.0
1152,1153,504,the_greek_l,1.0
1153,1154,505,pepperoni_m,1.0
1154,1155,505,the_greek_xl,1.0
1155,1156,506,spinach_fet_m,1.0
1156,1157,507,ckn_pesto_s,1.0
1157,1158,508,cali_ckn_m,1.0
1158,1159,508,cali_ckn_s,1.0
1159,1160,508,pepperoni_m,1.0
1160,1161,509,spicy_ital_l,1.0
1161,1162,510,classic_dlx_m,1.0
1162,1163,510,classic_dlx_s,1.0
1163,1164,510,ital_supr_l,1.0
1164,1165,510,spicy_ital_l,1.0
1165,1166,511,five_cheese_l,1.0
1166,1167,512,ital_veggie_m,1.0
1167,1168,513,four_cheese_l,1.0
1168,1169,513,four_cheese_l,1.0
1169,1170,513,pepperoni_l,1.0
1170,1171,513,pepperoni_l,1.0
1171,1172,514,classic_dlx_s,1.0
1172,1173,515,ckn_pesto_l,1.0
1173,1174,515,mediterraneo_l,1.0
1174,1175,516,mediterraneo_l,1.0
1175,1176,516,veggie_veg_l,1.0
1176,1177,517,mexicana_m,1.0
1177,1178,518,big_meat_s,1.0
1178,1179,518,prsc_argla_l,1.0
1179,1180,518,sicilian_s,1.0
1180,1181,519,prsc_argla_s,1.0
1181,1182,520,spin_pesto_l,1.0
1182,1183,521,thai_ckn_s,1.0
1183,1184,522,thai_ckn_s,1.0
1184,1185,522,big_meat_s,1.0
1185,1186,522,classic_dlx_s,1.0
1186,1187,522,five_cheese_l,1.0
1187,1188,522,four_cheese_l,2.0
1188,1189,522,green_garden_s,1.0
1189,1190,522,ital_cpcllo_m,1.0
1190,1191,522,ital_cpcllo_m,1.0
1191,1192,522,sicilian_l,1.0
1192,1193,522,the_greek_l,1.0
1193,1194,522,the_greek_m,1.0
1194,1195,523,prsc_argla_m,1.0
1195,1196,524,prsc_argla_m,1.0
1196,1197,524,prsc_argla_m,1.0
1197,1198,525,pepperoni_l,1.0
1198,1199,526,cali_ckn_l,1.0
1199,1200,526,cali_ckn_l,1.0
1200,1201,527,four_cheese_l,1.0
1201,1202,527,southw_ckn_l,1.0
1202,1203,528,ital_cpcllo_m,1.0
1203,1204,529,calabrese_m,1.0
1204,1205,529,cali_ckn_m,2.0
1205,1206,529,hawaiian_s,1.0
1206,1207,530,classic_dlx_l,1.0
1207,1208,530,classic_dlx_l,1.0
1208,1209,531,peppr_salami_m,2.0
1209,1210,532,peppr_salami_l,1.0
1210,1211,532,soppressata_s,1.0
1211,1212,533,five_cheese_l,1.0
1212,1213,533,spicy_ital_l,1.0
1213,1214,533,spicy_ital_l,1.0
1214,1215,534,prsc_argla_l,1.0
1215,1216,534,southw_ckn_l,1.0
1216,1217,535,classic_dlx_m,1.0
1217,1218,536,brie_carre_s,1.0
1218,1219,536,peppr_salami_l,1.0
1219,1220,537,classic_dlx_s,1.0
1220,1221,537,hawaiian_s,1.0
1221,1222,537,ital_supr_l,1.0
1222,1223,538,spinach_supr_l,1.0
1223,1224,539,five_cheese_l,1.0
1224,1225,539,ital_veggie_l,1.0
1225,1226,539,spinach_fet_m,1.0
1226,1227,540,spinach_supr_l,1.0
1227,1228,541,big_meat_s,1.0
1228,1229,542,bbq_ckn_l,1.0
1229,1230,542,prsc_argla_m,1.0
1230,1231,543,ckn_pesto_l,1.0
1231,1232,543,classic_dlx_m,1.0
1232,1233,543,mediterraneo_m,1.0
1233,1234,544,napolitana_m,1.0
1234,1235,544,napolitana_m,1.0
1235,1236,545,pepperoni_l,1.0
1236,1237,545,pepperoni_s,1.0
1237,1238,545,peppr_salami_l,1.0
1238,1239,545,soppressata_l,1.0
1239,1240,546,green_garden_s,1.0
1240,1241,547,green_garden_s,1.0
1241,1242,548,hawaiian_l,1.0
1242,1243,549,big_meat_s,1.0
1243,1244,549,big_meat_s,1.0
1244,1245,550,spinach_fet_m,1.0
1245,1246,550,the_greek_m,1.0
1246,1247,551,four_cheese_l,1.0
1247,1248,551,soppressata_m,1.0
1248,1249,551,thai_ckn_l,1.0
1249,1250,551,the_greek_m,1.0
1250,1251,552,ckn_alfredo_m,1.0
1251,1252,552,ckn_alfredo_m,1.0
1252,1253,552,ital_supr_l,1.0
1253,1254,553,mexicana_l,1.0
1254,1255,554,mexicana_l,1.0
1255,1256,554,green_garden_s,1.0
1256,1257,555,green_garden_s,1.0
1257,1258,555,hawaiian_s,1.0
1258,1259,556,four_cheese_l,1.0
1259,1260,556,the_greek_xl,1.0
1260,1261,557,sicilian_s,1.0
1261,1262,557,spicy_ital_s,1.0
1262,1263,558,spicy_ital_s,1.0
1263,1264,559,classic_dlx_s,1.0
1264,1265,560,green_garden_m,1.0
1265,1266,560,spicy_ital_m,1.0
1266,1267,561,spinach_supr_s,1.0
1267,1268,562,ckn_alfredo_m,1.0
1268,1269,563,mexicana_l,1.0
1269,1270,563,veggie_veg_s,1.0
1270,1271,564,mediterraneo_s,1.0
1271,1272,564,pepperoni_m,1.0
1272,1273,564,spinach_supr_l,1.0
1273,1274,565,ital_veggie_s,1.0
1274,1275,566,spinach_supr_l,1.0
1275,1276,567,bbq_ckn_l,1.0
1276,1277,567,five_cheese_l,2.0
1277,1278,567,four_cheese_m,1.0
1278,1279,567,pepperoni_m,1.0
1279,1280,567,sicilian_m,1.0
1280,1281,567,sicilian_s,1.0
1281,1282,567,soppressata_l,1.0
1282,1283,567,spicy_ital_l,1.0
1283,1284,567,spinach_supr_m,1.0
1284,1285,567,thai_ckn_s,1.0
1285,1286,568,mexicana_l,1.0
1286,1287,569,mexicana_l,1.0
1287,1288,569,ckn_alfredo_m,1.0
1288,1289,569,classic_dlx_s,1.0
1289,1290,570,green_garden_m,1.0
1290,1291,570,southw_ckn_l,1.0
1291,1292,571,big_meat_s,1.0
1292,1293,572,southw_ckn_m,1.0
1293,1294,573,classic_dlx_m,1.0
1294,1295,573,classic_dlx_m,1.0
1295,1296,574,ital_veggie_m,1.0
1296,1297,575,classic_dlx_l,1.0
1297,1298,575,napolitana_l,1.0
1298,1299,575,pepperoni_l,1.0
1299,1300,575,spinach_fet_m,1.0
1300,1301,576,big_meat_s,1.0
1301,1302,576,big_meat_s,1.0
1302,1303,576,spinach_fet_s,1.0
1303,1304,577,spinach_fet_m,1.0
1304,1305,577,veggie_veg_l,1.0
1305,1306,578,bbq_ckn_s,1.0
1306,1307,578,calabrese_m,1.0
1307,1308,578,calabrese_m,1.0
1308,1309,578,calabrese_m,1.0
1309,1310,578,the_greek_xl,1.0
1310,1311,579,green_garden_s,1.0
1311,1312,580,hawaiian_m,1.0
1312,1313,580,southw_ckn_m,1.0
1313,1314,581,mexicana_l,1.0
1314,1315,582,mexicana_l,1.0
1315,1316,583,mexicana_l,1.0
1316,1317,584,sicilian_s,1.0
1317,1318,584,soppressata_s,1.0
1318,1319,585,brie_carre_s,1.0
1319,1320,585,mexicana_l,1.0
1320,1321,586,mexicana_l,1.0
1321,1322,586,southw_ckn_m,1.0
1322,1323,587,peppr_salami_l,1.0
1323,1324,587,peppr_salami_s,1.0
1324,1325,588,cali_ckn_s,1.0
1325,1326,589,ital_supr_s,1.0
1326,1327,589,mediterraneo_m,1.0
1327,1328,589,veggie_veg_s,1.0
1328,1329,590,five_cheese_l,1.0
1329,1330,591,four_cheese_l,1.0
1330,1331,591,southw_ckn_s,1.0
1331,1332,591,spin_pesto_l,1.0
1332,1333,592,ital_veggie_s,1.0
1333,1334,592,pep_msh_pep_m,1.0
1334,1335,592,pep_msh_pep_m,1.0
1335,1336,593,cali_ckn_l,1.0
1336,1337,593,spicy_ital_l,1.0
1337,1338,594,calabrese_l,1.0
1338,1339,595,classic_dlx_l,1.0
1339,1340,595,prsc_argla_m,1.0
1340,1341,596,prsc_argla_m,1.0
1341,1342,596,soppressata_s,1.0
1342,1343,597,cali_ckn_l,1.0
1343,1344,597,prsc_argla_m,1.0
1344,1345,597,spicy_ital_m,1.0
1345,1346,598,prsc_argla_l,1.0
1346,1347,599,peppr_salami_l,1.0
1347,1348,600,classic_dlx_s,1.0
1348,1349,600,four_cheese_l,1.0
1349,1350,600,mediterraneo_m,1.0
1350,1351,600,mediterraneo_m,1.0
1351,1352,601,bbq_ckn_l,1.0
1352,1353,601,classic_dlx_s,1.0
1353,1354,601,spin_pesto_m,1.0
1354,1355,602,peppr_salami_l,1.0
1355,1356,603,mexicana_m,1.0
1356,1357,604,soppressata_s,1.0
1357,1358,604,spinach_supr_m,1.0
1358,1359,605,pepperoni_m,1.0
1359,1360,605,the_greek_xl,1.0
1360,1361,606,the_greek_xl,1.0
1361,1362,607,bbq_ckn_m,1.0
1362,1363,607,ital_supr_m,1.0
1363,1364,607,spinach_supr_l,1.0
1364,1365,608,hawaiian_l,1.0
1365,1366,608,pepperoni_m,1.0
1366,1367,608,thai_ckn_l,1.0
1367,1368,608,thai_ckn_l,1.0
1368,1369,609,thai_ckn_l,1.0
1369,1370,610,big_meat_s,1.0
1370,1371,610,big_meat_s,1.0
1371,1372,611,five_cheese_l,1.0
1372,1373,611,mexicana_s,1.0
1373,1374,611,mexicana_s,1.0
1374,1375,611,the_greek_xl,1.0
1375,1376,612,big_meat_s,1.0
1376,1377,612,ital_supr_l,1.0
1377,1378,612,mexicana_l,1.0
1378,1379,612,soppressata_s,1.0
1379,1380,613,napolitana_s,1.0
1380,1381,614,peppr_salami_l,1.0
1381,1382,615,cali_ckn_l,1.0
1382,1383,615,cali_ckn_l,1.0
1383,1384,616,prsc_argla_l,1.0
1384,1385,616,veggie_veg_m,1.0
1385,1386,617,ckn_pesto_l,1.0
1386,1387,617,ckn_pesto_l,1.0
1387,1388,618,prsc_argla_m,1.0
1388,1389,618,spin_pesto_m,1.0
1389,1390,619,ital_cpcllo_l,1.0
1390,1391,620,bbq_ckn_l,1.0
1391,1392,620,cali_ckn_m,1.0
1392,1393,620,peppr_salami_m,1.0
1393,1394,620,the_greek_s,1.0
1394,1395,621,calabrese_m,1.0
1395,1396,621,four_cheese_l,1.0
1396,1397,621,mexicana_l,1.0
1397,1398,621,spicy_ital_l,1.0
1398,1399,622,ital_supr_m,1.0
1399,1400,622,spicy_ital_l,1.0
1400,1401,623,cali_ckn_l,1.0
1401,1402,623,hawaiian_l,1.0
1402,1403,624,cali_ckn_m,1.0
1403,1404,624,veggie_veg_m,1.0
1404,1405,625,spinach_fet_l,1.0
1405,1406,625,spinach_supr_m,1.0
1406,1407,626,classic_dlx_m,1.0
1407,1408,626,four_cheese_m,1.0
1408,1409,627,the_greek_l,1.0
1409,1410,627,the_greek_m,1.0
1410,1411,628,classic_dlx_l,1.0
1411,1412,628,ital_veggie_s,1.0
1412,1413,628,the_greek_s,1.0
1413,1414,628,veggie_veg_s,1.0
1414,1415,629,calabrese_m,1.0
1415,1416,629,five_cheese_l,1.0
1416,1417,629,pep_msh_pep_m,1.0
1417,1418,629,spin_pesto_l,1.0
1418,1419,630,sicilian_s,1.0
1419,1420,631,pepperoni_l,1.0
1420,1421,632,classic_dlx_s,1.0
1421,1422,633,mediterraneo_l,1.0
1422,1423,633,pepperoni_l,1.0
1423,1424,633,peppr_salami_l,1.0
1424,1425,634,pepperoni_l,1.0
1425,1426,635,calabrese_l,1.0
1426,1427,635,cali_ckn_s,2.0
1427,1428,635,hawaiian_s,1.0
1428,1429,635,hawaiian_s,1.0
1429,1430,635,pepperoni_m,1.0
1430,1431,635,pepperoni_m,1.0
1431,1432,635,peppr_salami_s,1.0
1432,1433,635,sicilian_s,1.0
1433,1434,635,spinach_fet_l,1.0
1434,1435,635,spinach_fet_s,1.0
1435,1436,636,classic_dlx_m,1.0
1436,1437,637,the_greek_l,1.0
1437,1438,637,veggie_veg_m,1.0
1438,1439,638,mexicana_l,1.0
1439,1440,639,pep_msh_pep_m,1.0
1440,1441,640,cali_ckn_s,1.0
1441,1442,640,ckn_pesto_l,1.0
1442,1443,640,napolitana_s,1.0
1443,1444,641,pepperoni_m,1.0
1444,1445,641,southw_ckn_l,1.0
1445,1446,641,spin_pesto_m,1.0
1446,1447,641,spinach_fet_s,1.0
1447,1448,642,calabrese_m,1.0
1448,1449,642,cali_ckn_l,1.0
1449,1450,642,ital_supr_l,1.0
1450,1451,642,soppressata_l,1.0
1451,1452,643,spinach_fet_m,1.0
1452,1453,644,ital_supr_l,1.0
1453,1454,644,peppr_salami_m,1.0
1454,1455,645,bbq_ckn_m,1.0
1455,1456,645,bbq_ckn_m,1.0
